"source_folder","nome_recomendado","nome_antigo","arquivo_original","arquivo_gif_organizado","gif_encontrado","tag_principal","tags_secundarias","descricao"
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-down unilateral","Step-down unilateral","Degrau com uma perna para baixo","Degrau com uma perna para baixo.gif","step_down_unilateral.gif","step_down_unilateral.gif","Quadríceps","Step/Caixa | Glúteos | Academia","Apoie completamente o pé da perna de trabalho no banco, caixa ou degrau. Empurre o apoio para elevar o corpo, mantendo joelho e pé alinhados. Desça de forma controlada e evite impulsionar excessivamente com a perna que fica no chão."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com elevação do joelho","Step-up com elevação do joelho","Subir com elevação dos joelhos","Subir com elevação dos joelhos.gif","step_up_com_elevacao_do_joelho.gif","step_up_com_elevacao_do_joelho.gif","Quadríceps","Step/Caixa | Glúteos | Academia","Apoie completamente o pé da perna de trabalho no banco, caixa ou degrau. Empurre o apoio para elevar o corpo, mantendo joelho e pé alinhados. Desça de forma controlada e evite impulsionar excessivamente com a perna que fica no chão."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com elástico","Step-up com elástico","Passo em elástico","Passo em elástico.gif","step_up_com_elastico.gif","step_up_com_elastico.gif","Quadríceps","Elástico | Step/Caixa | Glúteos","Apoie completamente o pé da perna de trabalho no banco, caixa ou degrau. Empurre o apoio para elevar o corpo, mantendo joelho e pé alinhados. Desça de forma controlada e evite impulsionar excessivamente com a perna que fica no chão."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com equilíbrio e rosca bíceps","Step-up com equilíbrio e rosca bíceps","Intensificar o equilíbrio de uma perna com rosca bíceps","Intensificar o equilíbrio de uma perna com rosca bíceps.gif","step_up_com_equilibrio_e_rosca_biceps.gif","step_up_com_equilibrio_e_rosca_biceps.gif","Bíceps","Step/Caixa | Academia","Mantenha o braço estável e flexione o cotovelo trazendo a carga em direção ao ombro. Evite balançar o tronco ou projetar o cotovelo para ganhar impulso. Estenda o braço novamente de forma lenta até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com halteres","Step-up com halteres","Haltere intensificar","Haltere intensificar.gif","step_up_com_halteres.gif","step_up_com_halteres.gif","Quadríceps","Halteres | Step/Caixa | Glúteos","Apoie completamente o pé da perna de trabalho no banco, caixa ou degrau. Empurre o apoio para elevar o corpo, mantendo joelho e pé alinhados. Desça de forma controlada e evite impulsionar excessivamente com a perna que fica no chão."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com rotação e joelho ao cotovelo","Step-up com rotação e joelho ao cotovelo","Dar um passo oposto ao cotovelo torcer o joelho","Dar um passo oposto ao cotovelo torcer o joelho.gif","step_up_com_rotacao_e_joelho_ao_cotovelo.gif","step_up_com_rotacao_e_joelho_ao_cotovelo.gif","Quadríceps","Step/Caixa | Glúteos | Academia","Apoie completamente o pé da perna de trabalho no banco, caixa ou degrau. Empurre o apoio para elevar o corpo, mantendo joelho e pé alinhados. Desça de forma controlada e evite impulsionar excessivamente com a perna que fica no chão."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up lateral","Step-up lateral","Subida lateral","Subida lateral.gif","step_up_lateral.gif","step_up_lateral.gif","Quadríceps","Step/Caixa | Glúteos | Academia","Apoie completamente o pé da perna de trabalho no banco, caixa ou degrau. Empurre o apoio para elevar o corpo, mantendo joelho e pé alinhados. Desça de forma controlada e evite impulsionar excessivamente com a perna que fica no chão."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up lateral com halteres","Step-up lateral com halteres","Step up lateral com halteres","Step up lateral com halteres.gif","step_up_lateral_com_halteres.gif","step_up_lateral_com_halteres.gif","Quadríceps","Halteres | Step/Caixa | Glúteos","Apoie completamente o pé da perna de trabalho no banco, caixa ou degrau. Empurre o apoio para elevar o corpo, mantendo joelho e pé alinhados. Desça de forma controlada e evite impulsionar excessivamente com a perna que fica no chão."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up no banco com barra","Step-up no banco com barra","Subida no banco com barra","Subida no banco com barra.gif","step_up_no_banco_com_barra.gif","step_up_no_banco_com_barra.gif","Quadríceps","Barra | Banco | Step/Caixa","Apoie completamente o pé da perna de trabalho no banco, caixa ou degrau. Empurre o apoio para elevar o corpo, mantendo joelho e pé alinhados. Desça de forma controlada e evite impulsionar excessivamente com a perna que fica no chão."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up no banco com halteres","Step-up no banco com halteres","Corrida","perna/Corrida.gif","step_up_no_banco_com_halteres.gif","step_up_no_banco_com_halteres.gif","Quadríceps","Glúteos | Halteres | Banco","Coloque um pé inteiro sobre o banco e segure os halteres ao lado do corpo. Empurre o banco com a perna de cima até subir completamente, evitando impulsionar com a perna de baixo. Desça de forma controlada e repita antes de trocar o lado."
"C:\Users\bruno\Downloads\Exercicios renomeados\Step-up no banco com halteres - Variação 2","Step-up no banco com halteres - Variação 2","Recusar avanço com halteres no banco","perna/Recusar avanço com halteres no banco.gif","step_up_no_banco_com_halteres_variacao_2.gif","step_up_no_banco_com_halteres_variacao_2.gif","Quadríceps","Glúteos | Halteres | Banco","Coloque um pé inteiro sobre o banco e segure os halteres ao lado do corpo. Empurre o banco com a perna de cima até subir completamente, evitando impulsionar com a perna de baixo. Desça de forma controlada e repita antes de trocar o lado."
"C:\Users\bruno\Downloads\Exercicios renomeados\Stiff com barra","Stiff com barra","Alongamento de isquiotibiais de perna cruzada em pé","perna/Alongamento de isquiotibiais de perna cruzada em pé.gif","stiff_com_barra.gif","stiff_com_barra.gif","Posterior de coxa","Glúteos | Barra | Academia","Fique em pé com a carga à frente das coxas e os joelhos levemente flexionados. Empurre o quadril para trás mantendo a coluna neutra e a carga próxima às pernas até sentir alongamento nos posteriores. Retorne estendendo o quadril e contraindo os glúteos, sem arredondar as costas."
"C:\Users\bruno\Downloads\Exercicios renomeados\Stiff com halteres","Stiff com halteres","Levantamento terra com halteres e perna reta","Levantamento terra com halteres e perna reta.gif","stiff_com_halteres.gif","stiff_com_halteres.gif","Posterior de coxa","Halteres | Glúteos | Academia","Comece com os pés firmes e o abdômen ativo. Leve o quadril para trás mantendo a coluna neutra e a carga próxima ao corpo. Desça até sentir tensão nos posteriores sem perder a postura e volte estendendo o quadril de forma controlada."
"C:\Users\bruno\Downloads\Exercicios renomeados\Stiff no Smith","Stiff no Smith","Flexão de perna única com alavanca","perna/Flexão de perna única com alavanca.gif","stiff_no_smith.gif","stiff_no_smith.gif","Posterior de coxa","Glúteos | Máquina | Academia","Fique em pé com a carga à frente das coxas e os joelhos levemente flexionados. Empurre o quadril para trás mantendo a coluna neutra e a carga próxima às pernas até sentir alongamento nos posteriores. Retorne estendendo o quadril e contraindo os glúteos, sem arredondar as costas."
"C:\Users\bruno\Downloads\Exercicios renomeados\Super-homem","Super-homem","Advasana l postura de cadáver reversa - Super-homem","Advasana l postura de cadáver reversa - Super-homem.gif","super_homem.gif","super_homem.gif","Costas","Sem aparelhos | Casa","Mantenha o abdômen firme e eleve o tronco ou os membros conforme a variação, estendendo a coluna e o quadril sem usar impulso. Pare ao alinhar o corpo e retorne lentamente, evitando hiperextensão exagerada da lombar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Super-homem - variação 2","Super-homem - variação 2","Advasana l postura de cadáver reversa - Super-homem - Variação 2","Advasana l postura de cadáver reversa - Super-homem - Variação 2.gif","super_homem_variacao_2.gif","super_homem_variacao_2.gif","Costas","Sem aparelhos | Casa","Mantenha o abdômen firme e eleve o tronco ou os membros conforme a variação, estendendo a coluna e o quadril sem usar impulso. Pare ao alinhar o corpo e retorne lentamente, evitando hiperextensão exagerada da lombar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Super-homem - variação 3","Super-homem - variação 3","014_superman","014_superman.gif","super_homem_variacao_3.gif","super_homem_variacao_3.gif","Costas","Sem aparelhos | Casa","Mantenha o abdômen firme e eleve o tronco ou os membros conforme a variação, estendendo a coluna e o quadril sem usar impulso. Pare ao alinhar o corpo e retorne lentamente, evitando hiperextensão exagerada da lombar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Super-homem com braços estendidos","Super-homem com braços estendidos","Abdominal ponderada - Variação 3","abdominais/Abdominal ponderada - Variação 3.gif","super_homem_com_bracos_estendidos.gif","super_homem_com_bracos_estendidos.gif","Costas","Sem aparelhos | Casa","Mantenha o abdômen firme e eleve o tronco ou os membros conforme a variação, estendendo a coluna e o quadril sem usar impulso. Pare ao alinhar o corpo e retorne lentamente, evitando hiperextensão exagerada da lombar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Supino ajoelhado com elástico","Supino ajoelhado com elástico","018_press_de_peito_ajoelhado_com_elastico","018_press_de_peito_ajoelhado_com_elastico.gif","supino_ajoelhado_com_elastico.gif","supino_ajoelhado_com_elastico.gif","Peito","Elástico | Banco | Tríceps","Apoie as escápulas no banco ou encosto e mantenha os pés firmes. Desça a carga em direção ao peito com punhos alinhados e cotovelos em trajetória confortável. Empurre até estender os braços sem perder a posição dos ombros e retorne com controle."
"C:\Users\bruno\Downloads\Exercicios renomeados\Supino alternado com halteres","Supino alternado com halteres","Supino alternado com halteres","Supino alternado com halteres.gif","supino_alternado_com_halteres.gif","supino_alternado_com_halteres.gif","Peito","Halteres | Banco | Tríceps","Apoie as escápulas no banco ou encosto e mantenha os pés firmes. Desça a carga em direção ao peito com punhos alinhados e cotovelos em trajetória confortável. Empurre até estender os braços sem perder a posição dos ombros e retorne com controle."
"C:\Users\bruno\Downloads\Exercicios renomeados\Supino com halteres","Supino com halteres","Imprensa com halteres","Imprensa com halteres.gif","supino_com_halteres.gif","supino_com_halteres.gif","Peito","Halteres | Banco | Tríceps","Apoie as escápulas no banco ou encosto e mantenha os pés firmes. Desça a carga em direção ao peito com punhos alinhados e cotovelos em trajetória confortável. Empurre até estender os braços sem perder a posição dos ombros e retorne com controle."
"C:\Users\bruno\Downloads\Exercicios renomeados\Supino com halteres e pegada fechada","Supino com halteres e pegada fechada","Supino com halteres de pegada fechada","Supino com halteres de pegada fechada.gif","supino_com_halteres_e_pegada_fechada.gif","supino_com_halteres_e_pegada_fechada.gif","Antebraços","Halteres | Banco | Academia","Apoie ou estabilize o antebraço e mova principalmente o punho ou a pegada conforme a variação. Faça a contração sem usar impulso do braço e retorne devagar para trabalhar toda a amplitude."
"C:\Users\bruno\Downloads\Exercicios renomeados\Supino com halteres e pegada reversa","Supino com halteres e pegada reversa","Supino com halteres com pegada reversa","Supino com halteres com pegada reversa.gif","supino_com_halteres_e_pegada_reversa.gif","supino_com_halteres_e_pegada_reversa.gif","Antebraços","Halteres | Banco | Academia","Apoie ou estabilize o antebraço e mova principalmente o punho ou a pegada conforme a variação. Faça a contração sem usar impulso do braço e retorne devagar para trabalhar toda a amplitude."
"C:\Users\bruno\Downloads\Exercicios renomeados\Supino com halteres juntos (squeeze press)","Supino com halteres juntos (squeeze press)","Supino reto com barra","peitoral/Supino reto com barra.gif","supino_com_halteres_juntos_squeeze_press.gif","supino_com_halteres_juntos_squeeze_press.gif","Peito","Tríceps | Halteres","Deite-se em um banco reto com um halter em cada mão e mantenha-os pressionados um contra o outro acima do peito. Desça os halteres juntos em direção ao tórax, mantendo a pressão entre eles, e empurre de volta para cima sem perder a estabilidade dos ombros."
"C:\Users\bruno\Downloads\Exercicios renomeados\Supino com pegada aberta","Supino com pegada aberta","Supino de grande aderência","Supino de grande aderência.gif","supino_com_pegada_aberta.gif","supino_com_pegada_aberta.gif","Antebraços","Banco | Academia","Apoie ou estabilize o antebraço e mova principalmente o punho ou a pegada conforme a variação. Faça a contração sem usar impulso do braço e retorne devagar para trabalhar toda a amplitude."
"C:\Users\bruno\Downloads\Exercicios renomeados\Supino com pegada fechada","Supino com pegada fechada","Supino com pegada fechada","Supino com pegada fechada.gif","supino_com_pegada_fechada.gif","supino_com_pegada_fechada.gif","Antebraços","Banco | Academia","Apoie ou estabilize o antebraço e mova principalmente o punho ou a pegada conforme a variação. Faça a contração sem usar impulso do braço e retorne devagar para trabalhar toda a amplitude."
